from,to,cost
64,24,3736.529353073487
64,65,3502.944412840817
64,18,3887.820629868231
64,53,2677.3937310273327
53,0,0.0
53,19,1101.6008692518476
53,65,883.5108366652645
53,16,2415.28611169841
53,14,2996.123375737005
8,0,0.0
9,0,0.0
2,0,0.0
65,0,0.0
65,15,3044.369951996712
65,16,3158.9796810540156
65,14,3836.8295371668737
65,22,2535.0534626018007
65,19,1955.3778781442122
65,24,5288.453979122426
65,65,0.0
65,18,882.9290558365474
65,21,1843.9153850445398
65,25,4403.046440648671
65,20,1498.9411675900853
65,17,3617.666310341856
14,0,0.0
14,17,863.6292172861084
14,19,1894.5579102373626
14,14,0.0
14,15,954.8114516857403
14,25,1627.932005040099
14,16,1007.9316173901185
14,23,3468.510119419023
14,21,3129.5018301699665
14,22,3164.793877767162
14,20,3955.007210437819
14,18,4245.526338969365
14,24,3887.6796003295203
15,0,0.0
15,19,1232.6282607668952
15,25,1574.070813650326
15,17,616.9448626586645
15,16,215.03941437926034
15,15,0.0
15,22,2236.6554900489728
15,18,3354.21272741346
15,21,2175.0155721197
15,20,3011.171497650243
15,24,3457.104109469635
15,23,2956.2761207649946
16,0,0.0
16,25,1377.628450529842
16,16,0.0
16,17,459.93414770668625
16,19,1409.1222800641206
16,24,3246.9165411811123
16,22,2157.014902091015
16,18,3418.477799226315
16,23,2751.122379306778
16,21,2161.9025414384605
16,20,3025.7696514796494
17,0,0.0
17,25,984.3492598508548
17,17,0.0
17,24,3074.7431380903536
17,23,2627.2899264898388
17,19,1849.359993040393
17,21,2535.7195749877474
17,22,2435.247265770198
1,0,0.0
18,0,0.0
18,22,2180.1942057201304
18,24,4975.170135370611
18,21,1565.3596234272316
18,18,0.0
18,20,836.6477262615552
18,25,4497.767838540807
18,19,2478.9144234309288
19,0,0.0
19,19,0.0
19,25,2782.2758734817703
19,22,2292.452199449056
19,24,4360.717554482888
19,21,1861.8964007459415
19,20,2422.6673620487477
19,23,3808.0039430529673
20,0,0.0
20,22,1407.4930609080498
20,20,0.0
20,21,912.4087038202326
20,25,3928.430489341934
20,24,4173.521346269802
20,23,3635.0262071164107
21,0,0.0
21,22,692.490856686257
21,21,0.0
21,24,3464.1109999051464
21,25,3016.4867163850517
21,23,2901.3747427952203
22,0,0.0
22,22,0.0
22,23,2246.0079076440725
22,24,2799.19913408274
22,25,2690.599707297637
23,0,0.0
23,25,2000.315147281317
23,24,573.0518402731539
23,23,0.0
24,0,0.0
24,25,2329.0800414085857
24,24,0.0
25,0,0.0
25,25,0.0
